,DATE,LAI,TA_F,SW_IN_F,LE,H,LE_C,H_C,ET
520,2020-06-04,0.6592741935483871,294.14335416666665,202.949375,33.405083,25.9207,23.753822,0.57668215,1.1800467663676397
521,2020-06-05,0.6540322580645161,295.1825416666666,341.1688125,67.59191,49.28668,42.67691,7.6938806,2.3906780188340995
522,2020-06-06,0.6491935483870969,296.067125,333.8739583333333,67.30115,42.74089,41.711678,2.1197245,2.3829352874384835
523,2020-06-07,0.644758064516129,294.99829166666666,295.50385416666666,57.647953,38.034412,36.056137,-1.2767931,2.0385163036770777
524,2020-06-08,0.6407258064516129,293.57754166666666,323.6663541666667,54.555294,49.57043,38.9653,1.1224657,1.9258918449295352
525,2020-06-09,0.6370967741935485,292.8458333333333,354.4299375,62.171505,51.039394,38.71439,7.333425,2.1928629343988635
526,2020-06-10,0.6338709677419355,295.451125,317.9831875,53.977787,28.577883,32.243073,-0.3930967,1.909773026964443
527,2020-06-11,0.6306451612903226,294.48960416666665,361.9685416666667,49.482296,77.29789,36.757984,19.150976,1.7487018158408194
528,2020-06-12,0.6274193548387096,292.0461458333333,322.44275,38.16845,68.97323,29.293404,8.93635,1.3449864875517388
529,2020-06-13,0.6241935483870968,292.3308125,350.6385416666667,54.345875,61.514313,37.487488,13.20026,1.9156863256839916
530,2020-06-14,0.620967741935484,293.8986875,356.9220833333333,61.20432,55.61909,38.87324,9.277176,2.161436212707074
531,2020-06-15,0.6177419354838711,294.9471458333333,362.480625,61.972244,55.017395,38.784206,12.109548,2.191295186109222
532,2020-06-16,0.614516129032258,296.42091666666664,357.19041666666664,59.78092,62.12419,41.177532,11.707385,2.117574638199263
533,2020-06-17,0.6112903225806451,296.4181875,361.179375,59.91148,60.85878,41.671703,11.675026,2.1221923960405644
534,2020-06-18,0.6080645161290323,296.003125,350.92645833333336,69.080025,43.554077,42.7852,6.1211066,2.445730574417264
535,2020-06-19,0.6048387096774192,296.9353541666666,358.3572916666667,65.2584,47.644306,41.152676,7.7036915,2.3130476940420857
536,2020-06-20,0.6016129032258065,297.8744583333333,352.94812499999995,76.776566,34.807278,44.96553,3.7984755,2.7244355462502186
537,2020-06-21,0.5983870967741937,298.9508958333333,357.3541666666667,79.56089,29.208197,45.884937,0.87536335,2.8269956768111517
538,2020-06-22,0.5951612903225806,301.36864583333335,351.80020833333333,85.08509,21.262144,46.352066,-2.7040827,3.0324596093867666
539,2020-06-23,0.5919354838709678,303.71091666666666,343.13604166666664,80.55382,23.375229,45.34662,-3.7592938,2.8795623949977056
540,2020-06-24,0.5887096774193548,303.64222916666665,321.479375,74.48455,20.254738,41.25842,-9.017228,2.6623684134566186
541,2020-06-25,0.585483870967742,301.30997916666666,353.4780416666667,72.15042,39.158096,44.009583,0.71203434,2.5712730402455093
542,2020-06-26,0.5830645161290323,299.16085416666664,350.8927083333333,59.98676,55.88025,41.34004,8.620894,2.1320342765249274
543,2020-06-27,0.5814516129032258,298.5185833333333,356.16687500000006,67.251305,44.06706,41.930813,5.587683,2.3883260100674018
544,2020-06-28,0.5806451612903226,300.61829166666666,353.05354166666666,79.11163,30.889494,45.785656,0.7210073,2.8168956238454412
545,2020-06-29,0.5806451612903226,303.27156249999996,350.17333333333335,81.59551,23.069794,46.674023,-4.129529,2.9151523949786124
546,2020-06-30,0.5814516129032258,303.261375,330.0252083333333,76.590126,20.343283,45.222744,-6.888966,2.7362898112539735
547,2020-07-01,0.5830645161290323,301.3468958333333,358.9354166666667,68.24233,40.249363,41.22926,4.6538377,2.4321114342801415
548,2020-07-02,0.5854838709677419,299.02687499999996,352.1670833333333,67.758575,40.69551,41.916008,5.2005763,2.4078573019533986
549,2020-07-03,0.5887096774193548,299.7260208333333,358.786875,69.53122,38.99786,42.910954,4.5104976,2.473002197993748
550,2020-07-04,0.591532258064516,301.52391666666665,356.45358333333337,75.15927,32.49088,44.565815,0.80374557,2.6792269393920387
551,2020-07-05,0.5939516129032257,303.5478333333333,343.6935416666667,80.29797,25.042328,47.1344,-4.074287,2.8698141775714245
552,2020-07-06,0.5959677419354839,303.206125,342.67885416666667,77.68703,24.851519,45.604465,-3.2776594,2.775281324015321
553,2020-07-07,0.5975806451612903,303.59218749999997,335.9427083333333,80.87373,18.38883,45.961853,-5.7612224,2.8905565467071
554,2020-07-08,0.5987903225806451,304.3103958333333,245.27104166666666,69.74784,-1.7565681,40.633614,-12.756337,2.4952107022833836
555,2020-07-09,0.5995967741935484,301.50174999999996,342.5498333333333,72.65894,34.936375,45.373196,0.16619825,2.5900242013104227
556,2020-07-10,0.6,301.4103958333333,340.0044375,73.18124,31.003136,44.6131,-0.8538242,2.6083402839118395
557,2020-07-11,0.6,304.5457916666666,327.03795833333334,78.24367,20.461142,44.279713,-6.932936,2.800000000641919
558,2020-07-12,0.6,304.2215,311.3427708333333,75.451614,22.606201,46.12024,-7.6217957,2.698951380030468
559,2020-07-13,0.5995967741935484,303.500875,331.27847916666667,74.507805,27.7593,45.83193,-4.218367,2.662715259919594
560,2020-07-14,0.5987903225806451,300.9223333333333,227.36604166666666,47.60927,18.146847,28.149908,-6.959378,1.6958530523390765
561,2020-07-15,0.5975806451612903,302.36924999999997,333.8570416666667,73.02111,37.29189,44.26711,1.139444,2.605805590612372
562,2020-07-16,0.5959677419354839,303.6339583333333,334.49152083333337,77.626816,25.40698,46.7932,-5.1944747,2.774655690767196
563,2020-07-17,0.5939516129032257,304.447875,334.15995833333335,78.27799,25.314117,46.87419,-3.5984335,2.8008730100609456
564,2020-07-18,0.591532258064516,304.5157708333333,335.8107291666667,75.10833,27.109453,44.675022,-2.521221,2.687695359782863
565,2020-07-19,0.5887096774193548,303.3478333333333,302.158125,70.848625,19.249277,42.061382,-7.51261,2.5314476791794167
566,2020-07-20,0.5854838709677419,304.32222916666666,328.5775,80.69316,14.239174,46.036575,-7.895272,2.886820854525803
567,2020-07-21,0.5826612903225806,305.5602916666666,262.1466666666667,56.982174,7.6136003,31.385721,-9.49628,2.041836374317895
568,2020-07-22,0.5802419354838709,301.8872083333333,326.41541666666666,57.064762,42.8437,39.3101,3.0661385,2.035143904187705
569,2020-07-23,0.5782258064516129,301.95143749999994,323.2284375,67.39543,31.111155,43.996033,-2.3803663,2.4037705982438022
570,2020-07-24,0.5766129032258065,303.94002083333334,322.52964583333335,72.586876,25.428265,45.245193,-3.5109262,2.5955341073819427
571,2020-07-25,0.5754032258064516,303.6447708333333,322.2295833333333,71.968254,21.883163,43.564434,-2.824556,2.5724345815619314
572,2020-07-26,0.5745967741935484,305.3350208333333,323.93931249999997,73.73647,17.941936,43.787094,-5.133823,2.641415167886857
573,2020-07-27,0.5741935483870968,306.4805208333333,313.9579166666667,65.03739,25.302809,39.816692,-4.5704827,2.3332886413516607
574,2020-07-28,0.5741935483870968,303.90710416666667,328.27010416666667,67.355545,26.65851,42.40587,-0.99512154,2.4083718778223733
575,2020-07-29,0.5741935483870969,304.1109583333333,323.4693541666667,72.08184,20.225552,42.951252,-3.4523878,2.5780441295988608
576,2020-07-30,0.5741935483870967,306.5773541666666,286.49075,63.25116,14.094642,38.54866,-7.776125,2.2694944230726946
577,2020-07-31,0.5741935483870969,304.5017083333333,310.11487500000004,66.73727,23.359755,41.429066,-2.8061574,2.388099617066686
578,2020-08-01,0.5741935483870968,303.7282708333333,298.18925,67.512566,14.414185,42.500355,-9.517922,2.413429885029569
579,2020-08-02,0.5741935483870969,302.13462499999997,314.5806666666667,63.382244,24.20195,40.20259,-2.6731215,2.261160393008768
580,2020-08-03,0.5741935483870969,300.99229166666663,292.4805416666667,56.024082,22.19667,37.592617,-5.069663,1.995766758290549
581,2020-08-04,0.5741935483870969,301.8926041666667,310.01952083333333,63.64974,26.37599,39.52918,-0.5317915,2.2700044679581013
582,2020-08-05,0.5741935483870969,304.59891666666664,316.2316666666667,68.52201,25.663195,42.94983,-2.3868096,2.4522731180360684
583,2020-08-06,0.5741935483870969,305.311625,311.92568750000004,70.97861,18.92153,43.370365,-4.3260474,2.5425443516735315
584,2020-08-07,0.5741935483870968,305.65804166666663,307.05681250000004,70.41274,16.786316,42.880825,-5.5947247,2.5234146615559605
585,2020-08-08,0.5741935483870969,303.61212499999993,242.65275,57.0927,2.8450801,36.830032,-8.726888,2.0406367815835327
586,2020-08-09,0.5741935483870967,304.18891666666667,300.4705208333333,67.041664,16.08829,39.569324,-3.8028758,2.3980211930015525
587,2020-08-10,0.5741935483870969,302.15806249999997,194.93462499999998,42.970646,0.15815592,30.914268,-7.8639035,1.5330227413688737
588,2020-08-11,0.5741935483870968,300.02549999999997,200.9764375,63.477917,-10.050739,25.205261,-13.481224,2.258551353964964
589,2020-08-12,0.5741935483870968,296.71074999999996,315.3952083333333,50.424606,54.62086,36.894585,12.204059,1.7867828222733357
590,2020-08-13,0.5745967741935484,297.8008333333333,317.13489583333336,56.270535,39.484318,36.142868,9.609358,1.9965931547169802
591,2020-08-14,0.575,297.8510416666666,315.6755416666667,56.833447,35.093395,36.74947,7.056272,2.0166909158152153
592,2020-08-15,0.5754032258064516,297.06497916666666,319.88272916666665,0.0,-44.855812,0.0,-9.746603,0.0
593,2020-08-16,0.5758064516129032,295.9484166666667,321.0680208333333,,,,,
594,2020-08-17,0.5762096774193548,296.0325208333333,318.461125,,,,,
595,2020-08-18,0.5766129032258065,298.1082083333333,315.38939583333337,,,,,
596,2020-08-19,0.5770161290322581,300.3434375,308.9230416666667,,,,,
597,2020-08-20,0.5774193548387097,300.3632708333333,299.4956875,,,,,
598,2020-08-21,0.5770161290322581,298.9061458333333,309.48224999999996,,,,,
599,2020-08-22,0.5762096774193549,299.3604791666666,307.6497083333333,,,,,
600,2020-08-23,0.5750000000000001,300.8429375,306.14570833333335,,,,,
601,2020-08-24,0.5733870967741935,302.1158958333333,299.9701875,,,,,
602,2020-08-25,0.5713709677419355,302.7564375,297.802125,,,,,
603,2020-08-26,0.5689516129032258,302.2751458333333,299.25225,,,,,
604,2020-08-27,0.5661290322580645,302.6586458333333,284.4171666666667,,,,,
605,2020-08-28,0.5629032258064517,299.87035416666663,275.2114583333333,,,,,
606,2020-08-29,0.5596774193548387,295.6495208333333,276.72404166666666,,,,,
607,2020-08-30,0.5564516129032258,292.9601666666667,279.57433333333336,,,,,
608,2020-08-31,0.5532258064516128,295.18041666666664,294.29291666666666,,,,,
609,2020-09-01,0.55,295.0787083333333,174.1294375,,,,,
610,2020-09-02,0.5467741935483871,297.37775,285.736375,,,,,
611,2020-09-03,0.5435483870967742,299.22127083333334,287.5317708333333,,,,,
612,2020-09-04,0.5403225806451614,299.61910416666666,289.34422916666665,,,,,
613,2020-09-05,0.5370967741935484,299.6588333333333,284.87002083333334,,,,,
614,2020-09-06,0.5338709677419354,300.504125,281.6974583333333,,,,,
615,2020-09-07,0.5310483870967742,299.25075,252.98429166666665,,,,,
616,2020-09-08,0.5286290322580645,297.96049999999997,259.0737708333333,,,,,
617,2020-09-09,0.5266129032258065,297.4551041666667,269.7274791666667,,,,,
618,2020-09-10,0.5249999999999999,297.13768749999997,270.9509375,,,,,
619,2020-09-11,0.5237903225806451,298.8454166666666,259.7022083333333,97.34455,36.262875,63.236298,5.848884,3.4584406330518562
620,2020-09-12,0.5229838709677418,300.3875208333333,260.61420833333335,65.409096,6.060841,41.50966,-2.5823238,2.3283195632985296
621,2020-09-13,0.5225806451612902,299.28039583333333,180.391625,40.61387,-7.5514092,23.348124,-9.615712,1.4437025488494966
622,2020-09-14,0.5229838709677418,299.1632916666667,147.92714583333336,37.333794,-13.4229765,20.765524,-12.188488,1.3269123056641083
623,2020-09-15,0.5233870967741935,298.57677083333334,236.209875,58.703083,12.416622,37.14571,-1.5434265,2.084899215582708
624,2020-09-16,0.5237903225806451,298.71110416666664,204.42106249999998,56.668797,-0.75603765,36.641182,-6.634146,2.0129842275172996
625,2020-09-17,0.5241935483870968,299.8639166666666,92.130375,23.061266,-15.211269,11.75085,-14.628951,0.8203565374559854
626,2020-09-18,0.5245967741935483,296.49010416666664,190.348625,43.64458,12.333435,23.938644,-3.694297,1.5461192472116208
627,2020-09-19,0.5249999999999999,291.5540625,162.86564583333333,37.550667,4.9123573,26.695417,-3.202978,1.3224594964335974
628,2020-09-20,0.5254032258064516,293.11387499999995,239.25189583333335,50.969837,26.5615,37.195408,8.271227,1.7983340968871497
629,2020-09-21,0.5258064516129033,293.22810416666664,239.530125,59.56957,12.651172,39.83196,2.4730494,2.102035710537372
630,2020-09-22,0.5258064516129032,293.84591666666665,229.0439375,58.994846,5.785011,40.877483,-2.2024891,2.0832779700017565
631,2020-09-23,0.5258064516129033,293.95018749999997,220.94260416666668,41.45946,22.256784,29.199806,5.040776,1.4642342837754878
632,2020-09-24,0.5258064516129033,293.7780833333333,193.31331250000002,44.08336,17.329247,28.783806,4.4313626,1.556585109096924
633,2020-09-25,0.5258064516129033,292.7378333333333,237.04014583333333,42.82805,28.340506,37.42466,10.005519,1.510404543242366
634,2020-09-26,0.5258064516129032,289.21987499999994,238.82789583333332,56.01334,10.448745,41.221554,4.45128,1.96740343182156
635,2020-09-27,0.5258064516129032,289.5407083333333,229.8115,58.23987,4.1925893,42.042927,-0.24284919,2.046352684210776
636,2020-09-28,0.5258064516129032,290.1856875,242.05495833333336,64.81545,-0.41424337,45.195683,0.4511756,2.279072905144555
637,2020-09-29,0.5258064516129033,292.2729583333333,235.658375,71.17456,-5.8555818,49.08644,-3.8310375,2.508725982236777
638,2020-09-30,0.5258064516129032,290.76727083333327,123.903,31.359472,-16.975084,19.716516,-7.65023,1.1034137751116189
639,2020-10-01,0.5258064516129032,291.09472916666664,218.98225,56.133835,8.082353,40.274586,1.9096838,1.9758702044189385
640,2020-10-02,0.5258064516129032,290.2704166666667,93.17085416666667,15.047328,-0.4681808,11.553993,-7.639961,0.5291529089244915
641,2020-10-03,0.5258064516129033,284.8220416666666,213.62187500000002,69.5257,9.17213,39.620266,5.4363046,2.430165958910917
642,2020-10-04,0.5258064516129033,285.92731249999997,178.80714583333335,68.987686,-9.87643,35.957058,-3.6282275,2.414252073801894
643,2020-10-05,0.5258064516129033,287.56747916666666,208.92997916666664,72.90095,-8.421763,43.605545,-2.825065,2.5558143527648327
644,2020-10-06,0.5258064516129032,288.6447708333333,211.62875,82.647194,-16.987736,49.84139,-7.2174764,2.901001448155391
645,2020-10-07,0.5258064516129033,291.1515833333333,219.39041666666665,90.40665,-24.68646,57.19177,-11.077182,3.1824573950356223
646,2020-10-08,0.5254032258064516,292.86654166666665,214.44689583333334,91.65323,-26.200935,60.505924,-14.22652,3.23279710915935
647,2020-10-09,0.5249999999999999,292.93825,186.90833333333333,74.71516,-25.265343,47.744534,-12.547381,2.6355788989798574
648,2020-10-10,0.5245967741935483,292.4894791666666,196.370375,75.55177,-20.248016,47.692593,-10.342515,2.663686702503164
649,2020-10-11,0.5241935483870968,290.5318958333333,207.51972916666668,66.35877,-10.3694,47.159073,-3.0519779,2.334266424079122
650,2020-10-12,0.5237903225806451,285.97029166666664,214.50525000000002,61.227646,-4.3278065,44.983536,3.636509,2.1427868697781056
651,2020-10-13,0.5233870967741935,286.79622916666665,207.77627083333334,74.456505,-13.950141,52.242893,-3.1288617,2.6081210186346224
652,2020-10-14,0.5229838709677418,286.02875,197.27981250000002,61.160263,1.5337459,48.073032,1.0054944,2.1405653802680193
653,2020-10-15,0.5225806451612902,284.46704166666666,203.71545833333334,67.347755,-10.943073,49.577274,-1.8429871,2.3531412108846985
654,2020-10-16,0.5229838709677418,283.9180833333333,201.17995833333336,68.72448,-12.645047,49.87592,-2.1569111,2.3998361049561625
655,2020-10-17,0.5233870967741935,284.25674999999995,195.226375,68.82848,-14.132615,49.49354,-2.7076447,2.4043366152025976
656,2020-10-18,0.5237903225806451,287.7504583333333,196.37675000000002,77.65412,-23.72775,55.07413,-9.991881,2.723009457312427
657,2020-10-19,0.5241935483870968,292.8558125,183.02695833333334,73.983734,-24.166449,52.739323,-15.081038,2.6095249223234482
658,2020-10-20,0.5245967741935483,295.59137499999997,84.41745833333333,-2.9567347,-25.68289,-9.278876,-13.18749,-0.10462908772694259
659,2020-10-21,0.5249999999999999,290.9843125,91.24464583333334,30.011812,-12.249146,12.51142,-7.6530404,1.0562592967928615
660,2020-10-22,0.5254032258064516,288.4559791666666,46.050270833333336,10.115683,-13.174725,3.9508085,-9.607838,0.3549954592122284
661,2020-10-23,0.5258064516129033,287.64675,175.8035625,75.22047,-9.8968,50.649815,-2.4732711,2.637366441393626
662,2020-10-24,0.5258064516129032,285.4485208333333,173.0345625,75.10974,-19.313093,47.419743,-5.225307,2.6271263930072974
663,2020-10-25,0.5266129032258065,285.3022291666667,153.57710416666666,61.070038,-11.502448,36.172928,-4.756058,2.135718442759443
664,2020-10-26,0.528225806451613,285.2749583333333,119.87983333333334,43.983288,-16.018503,25.6942,-7.234217,1.538121596935305
665,2020-10-27,0.5306451612903226,281.8703125,161.81266666666667,68.17422,-16.658031,42.535614,-2.0083647,2.3755053433698285
666,2020-10-28,0.5338709677419354,284.0509583333333,158.21791666666667,68.26241,-20.040743,41.707623,-5.2195563,2.3840384491917064
667,2020-10-29,0.5379032258064517,287.2799583333333,163.79135416666665,77.07708,-25.490135,50.98027,-8.815385,2.701361326772706
668,2020-10-30,0.542741935483871,288.66775,158.6535625,74.05497,-26.550161,49.54036,-10.446997,2.599472820114951
669,2020-10-31,0.5483870967741935,288.42674999999997,150.92852083333335,64.51702,-23.684515,43.221012,-9.329009,2.264058525908865
670,2020-11-01,0.5548387096774193,288.2408541666667,155.35254166666667,70.71148,-30.068682,50.429127,-12.138133,2.4809194602638587
671,2020-11-02,0.5600806451612903,287.9639375,156.0200625,72.98696,-29.533197,53.28718,-11.925621,2.5599613827237
672,2020-11-03,0.5641129032258064,288.152,146.073625,63.95169,-22.837664,45.37962,-9.075103,2.243528214276654
673,2020-11-04,0.5669354838709678,287.0708125,54.04670833333333,13.44662,-15.557807,6.7652917,-10.53979,0.4711616643468628
674,2020-11-05,0.5685483870967742,288.7057708333333,51.69735416666666,12.902205,-18.530876,3.792092,-11.177581,0.4529117911075369
675,2020-11-06,0.5689516129032258,291.6530625,55.88789583333334,32.2087,-34.137012,-0.54647076,-6.842701,1.1344564582845864
676,2020-11-07,0.5681451612903227,287.32241666666664,114.012375,47.534664,-14.766983,32.60657,-7.4322243,1.666051070480093
677,2020-11-08,0.5661290322580645,285.196875,140.06414583333333,64.62734,-19.015413,44.605118,-5.4063,2.259865368342938
678,2020-11-09,0.5625,284.56093749999997,104.68616666666667,44.657146,-17.964176,24.590017,-6.7812386,1.5604849399794383
679,2020-11-10,0.5596774193548388,285.12766666666664,142.16072916666667,65.64283,-18.668013,46.14772,-4.539888,2.2952027667796675
680,2020-11-11,0.5576612903225807,285.10099999999994,138.79510416666668,67.220406,-21.163298,47.371044,-6.031181,2.3502949843245493
681,2020-11-12,0.5564516129032258,285.3030416666666,123.58383333333335,55.58213,-19.278912,36.052364,-5.9515405,1.9437991155765781
682,2020-11-13,0.5560483870967743,286.21122916666667,133.93514583333334,35.220253,-21.283718,26.698477,-8.364035,1.2329297492901996
683,2020-11-14,0.556451612903226,286.992125,46.87891666666667,14.777827,-6.762121,5.026274,-5.459513,0.5177613299413726
684,2020-11-15,0.5576612903225806,288.6453125,133.81529166666667,56.7739,-11.674881,43.623554,-5.0748854,1.9928234234127506
685,2020-11-16,0.5596774193548387,287.5140833333333,114.69566666666667,46.92514,-20.131613,32.4201,-8.775231,1.6450379393362486
686,2020-11-17,0.5633064516129032,287.39610416666665,142.85929166666668,61.656834,-18.243174,52.67996,-7.388741,2.161198315280921
687,2020-11-18,0.5683467741935484,285.8305208333333,140.16579166666668,60.57312,-26.193506,49.994144,-10.540079,2.1195570898745655
688,2020-11-19,0.5747983870967741,286.4024166666666,138.05827083333335,60.826344,-26.910988,49.412872,-11.023762,2.1297499567418456
689,2020-11-20,0.5826612903225807,285.1120833333333,141.41458333333333,59.134693,-24.66532,52.31334,-8.850895,2.06761081505326
690,2020-11-21,0.5919354838709678,285.0349583333333,141.406375,60.940434,-24.844942,53.0972,-10.55758,2.1305699656081747
691,2020-11-22,0.6026209677419356,282.0657083333333,144.405875,53.375378,-15.590903,48.9776,-1.7571602,1.8602223146322205
692,2020-11-23,0.6147177419354839,281.3498958333333,142.27745833333333,55.224743,-20.882093,50.207287,-4.4679713,1.923252222019182
693,2020-11-24,0.628225806451613,279.89174999999994,131.13760416666665,48.358562,-13.091885,41.727764,-2.0760486,1.681633775690659
694,2020-11-25,0.6419354838709678,282.8688958333333,123.48591666666665,50.15198,-10.579538,42.889874,-2.8252838,1.7493485435006917
695,2020-11-26,0.6558467741935484,282.14775,33.907833333333336,9.065696,-17.33648,3.3712394,-10.388608,0.3159817970320654
696,2020-11-27,0.6699596774193551,282.0132708333333,34.27995833333333,9.068183,-6.7404113,3.949137,-6.3348618,0.3160243250902152
697,2020-11-28,0.6842741935483873,282.6722708333333,67.62058333333333,22.867018,-9.393632,15.078113,-5.547732,0.7974587295235305
698,2020-11-29,0.6987903225806451,282.7795208333333,78.3623125,29.436829,-19.412245,17.903502,-9.492521,1.026688106913707
699,2020-11-30,0.713508064516129,282.3031041666666,112.43931249999999,44.298843,-16.207098,35.62226,-5.0189214,1.5442711429238083
700,2020-12-01,0.7284274193548388,282.1398541666667,126.70818750000001,52.570904,-12.327469,45.639038,-2.0257902,1.832326241636288
701,2020-12-02,0.7435483870967742,280.79325,104.68733333333334,37.723694,-11.656021,30.96698,-4.128989,1.3130132153237144
702,2020-12-03,0.7608870967741937,277.73697916666663,129.484625,38.84476,-19.185225,36.407436,-3.978718,1.347919240368698
703,2020-12-04,0.7786290322580646,279.83004166666666,32.58525,9.971124,-13.220386,3.100726,-8.738756,0.34671702923075415
704,2020-12-05,0.7967741935483872,278.1564583333333,57.382062499999996,15.684207,-7.4928474,9.344933,-5.603189,0.5444674115383956
705,2020-12-06,0.8153225806451613,279.40789583333327,63.537687500000004,18.325422,-9.334562,11.40284,-6.2330604,0.6369439725056043
706,2020-12-07,0.8342741935483868,282.66472916666663,47.36983333333333,15.114741,-6.282636,7.7756076,-4.0100346,0.5271035924330099
707,2020-12-08,0.8536290322580644,283.41439583333334,80.95072916666668,26.56205,-16.657227,17.478657,-7.384352,0.9270422993096451
708,2020-12-09,0.873387096774194,278.07818749999996,98.16360416666667,26.188684,-7.633169,21.027502,2.4244094,0.9090540813886937
709,2020-12-10,0.8935483870967741,283.05024999999995,25.325645833333336,6.427173,-7.3221173,-0.63446563,-4.960615,0.22422863295333886
710,2020-12-11,0.9116935483870972,288.5134583333333,30.376104166666664,3.2512252,-6.112837,-7.3920617,-2.4615147,0.11410448638268182
711,2020-12-12,0.9286290322580643,287.34412499999996,88.69485416666667,32.748837,-16.543665,24.503736,-8.597976,1.1478475645246449
712,2020-12-13,0.9443548387096777,284.04866666666663,116.88529166666666,47.236923,-9.456613,42.746593,-2.7269309,1.6497272939697347
713,2020-12-14,0.9588709677419353,284.2689375,75.13541666666667,28.055971,-12.852784,20.259645,-6.729397,0.9800721216093914
714,2020-12-15,0.9721774193548388,284.11235416666665,104.29354166666667,33.458458,-5.4198937,30.39325,1.9702936,1.1686002919440546
715,2020-12-16,0.9842741935483872,281.0691458333333,113.5118125,42.833378,-12.0505705,38.38434,-3.0181277,1.4912817747740579
716,2020-12-17,0.9951612903225809,282.71410416666663,117.13006250000001,48.07663,-12.92011,43.59729,-4.083902,1.6766859986316989
717,2020-12-18,1.0048387096774194,282.93041666666664,114.04304166666667,44.493153,-14.010758,40.3477,-6.326257,1.5520635636846996
718,2020-12-19,1.013508064516129,281.80775,59.08508333333333,15.827992,0.893095,13.631295,-1.3122346,0.5514848013339599
719,2020-12-20,1.0211693548387095,283.61341666666664,85.43902083333334,25.865236,-5.498346,20.936945,0.36555067,0.9029131216698384
720,2020-12-21,1.0278225806451613,281.1150208333333,111.91666666666667,45.061222,-14.473175,39.12956,-5.256465,1.5689198870760572
721,2020-12-22,1.033467741935484,283.07143749999994,118.12412499999999,52.25623,-23.198076,46.158337,-10.434858,1.8231349977222187
722,2020-12-23,1.0381048387096774,281.72152083333333,131.856125,54.67436,-7.771813,51.48026,0.95548123,1.9048144069716015
723,2020-12-24,1.041733870967742,281.55825,134.1023125,54.46477,-8.943654,51.718266,-0.23745565,1.897192627897915
724,2020-12-25,1.0443548387096773,280.10858333333334,112.11570833333333,40.894238,-18.454395,35.9136,-8.879298,1.422378313691667
725,2020-12-26,1.045967741935484,274.0435,144.506625,41.38052,-9.110305,39.88229,6.2747617,1.4309214080313888
726,2020-12-27,1.0465725806451611,273.8808125,142.88227083333334,46.126896,-6.293547,43.250507,7.359635,1.594813320831966
727,2020-12-28,1.0461693548387097,279.0150833333333,45.041020833333334,16.395008,-22.274727,5.5320125,-11.428551,0.5696247996268687
728,2020-12-29,1.044758064516129,276.98060416666664,41.1205625,13.119598,-14.828523,6.3768973,-8.663932,0.45491922609289154
729,2020-12-30,1.0423387096774193,275.13029166666666,138.73022916666667,44.596462,6.41069,41.307606,14.583297,1.5436700409865667
730,2020-12-31,1.0389112903225806,275.0813958333333,127.79875,40.656376,-0.28007355,37.701496,7.757393,1.407223242857244
