SR_WL	O2	O3	O4	O5	O6	O7	O8	O9	O10	O11	O12	O16	O17	O18	O21	S5	S6
2242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.980021
2243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.97915
2244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.978762
2245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.979176
2246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.980411
2247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.982286
2248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.984562
2249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.987086
2250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.989794
2251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.992547
2252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.995096
2253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.997206
2254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.998757
2255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.999689
2256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.999741
2258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.998933
2259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.997566
2260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.995719
2261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.993592
2262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.991391
2263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.989261
2264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.987354
2265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.985866
2266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.984931
2267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.984475
2268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.984171
2269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.983485
2270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.981714
2271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.977942
2272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.970874
2273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.958663
2274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.939079
2275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.910022
2276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.870026
2277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.818569
2278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.756264
2279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.684963
2280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.60765
2281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.527995
2282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.449714
2283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375986
2284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.309121
2285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.250453
2286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.200421
2287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.158767
2288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124737
2289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.097283
2290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075301
2291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057816
2292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044017
2293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033194
2294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024721
2295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018088
2296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012914
2297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008886
2298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005724
2299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003214
2300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001233
2301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000292
2302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00141
2303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.002161
2304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00261
2305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.002852
2306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.002943
2307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.002834
2308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.002427
2309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.001698
2310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000745
2311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000277
2312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001223
2313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001976
2314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002457
2315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00265
2316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002631
2317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002524
2318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002414
2319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002293
2320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002114
2321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001883
2322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001668
2323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001519
2324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001418
2325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001323
2326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121
2327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001086
2328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000971
2329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000878
2330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000799
2331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00073
2332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000669
2333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000608
2334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00052
2335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000398
2336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000266
2337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000161
2338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000107
2339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000105
2340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000139
2341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000177
2342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000186
2343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000158
2344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000118
2345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.8E-05
2346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.7E-05
2347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.5E-05
2348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.8E-05
2349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1E-05
2350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.4E-05
2351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

